"","TimeStep","X10Trial_Prey","X10Trial_Predator","X20Trial_Prey","X20Trial_Predator","X30Trial_Prey","X30Trial_Predator","X40Trial_Prey","X40Trial_Predatory","X50Trial_Prey","X50Trial_Predator","X60Trial_Prey","X60Trial_Predator","X70Trial_Prey","X70Trial_Predator","X80Trial_Prey","X80Trial_Predator","X90Trial_Prey","X90Trial_Predator","X100Trial_Prey","X100Trial_Predator"
"551",551,0,1.01034306772446e-05,0,0.00260311533932387,0,0.000362334013103037,0,8.3937019497835,0,2.59245067581628,0,3.05910151698012,0,9.31377766805217,0,0.000171041713074801,0,0.000272749329942573,0,0.000490561173332907
"552",552,0,9.59825914338235e-06,0,0.00247295957235767,0,0.000344217312447885,0,7.97401685229432,0,2.46282814202547,0,2.90614644113111,0,8.84808878464957,0,0.000162489627421061,0,0.000259111863445445,0,0.000466033114666262
"553",553,0,9.11834618621323e-06,0,0.00234931159373979,0,0.000327006446825491,0,7.57531600967961,0,2.33968673492419,0,2.76083911907455,0,8.40568434541709,0,0.000154365146050008,0,0.000246156270273172,0,0.000442731458932949
"554",554,0,8.66242887690257e-06,0,0.0022318460140528,0,0.000310656124484216,0,7.19655020919563,0,2.22270239817798,0,2.62279716312083,0,7.98540012814623,0,0.000146646888747508,0,0.000233848456759514,0,0.000420594885986301
"555",555,0,8.22930743305744e-06,0,0.00212025371335016,0,0.000295123318260005,0,6.83672269873585,0,2.11156727826908,0,2.49165730496479,0,7.58613012173892,0,0.000139314544310132,0,0.000222156033921538,0,0.000399565141686986
"556",556,0,7.81784206140457e-06,0,0.00201424102768265,0,0.000280367152347005,0,6.49488656379905,0,2.00598891435563,0,2.36707443971655,0,7.20682361565198,0,0.000132348817094626,0,0.000211048232225461,0,0.000379586884602637
"557",557,0,7.42694995833434e-06,0,0.00191352897629852,0,0.000266348794729655,0,6.1701422356091,0,1.90568946863785,0,2.24872071773072,0,6.84648243486938,0,0.000125731376239894,0,0.000200495820614188,0,0.000360607540372505
"558",558,0,7.05560246041762e-06,0,0.00181785252748359,0,0.000253031354993172,0,5.86163512382865,0,1.81040499520596,0,2.13628468184418,0,6.50415831312591,0,0.0001194448074279,0,0.000190471029583479,0,0.00034257716335388
"559",559,0,6.70282233739674e-06,0,0.00172695990110941,0,0.000240379787243513,0,5.56855336763721,0,1.71988474544566,0,2.02947044775197,0,6.17895039746961,0,0.000113472567056505,0,0.000180947478104305,0,0.000325448305186186
"560",560,0,6.36768122052691e-06,0,0.00164061190605394,0,0.000228360797881338,0,5.29012569925535,0,1.63389050817338,0,1.92799692536437,0,5.87000287759613,0,0.00010779893870368,0,0.00017190010419909,0,0.000309175889926877
"561",561,0,6.04929715950056e-06,0,0.00155858131075125,0,0.000216942757987271,0,5.02561941429258,0,1.55219598276471,0,1.83159707909616,0,5.57650273371632,0,0.000102408991768496,0,0.000163305098989135,0,0.000293717095430533
"562",562,0,5.74683230152553e-06,0,0.00148065224521368,0,0.000206095620087907,0,4.77433844357796,0,1.47458618362647,0,1.74001722514135,0,5.29767759703051,0,9.72885421800708e-05,0,0.000155139844039678,0,0.000279031240659006
"563",563,0,5.45949068644926e-06,0,0.001406619632953,0,0.000195790839083512,0,4.53562152139906,0,1.40085687444515,0,1.65301636388428,0,5.03279371717898,0,9.24241150710672e-05,0,0.000147382851837694,0,0.000265079678626056
"564",564,0,5.18651615212679e-06,0,0.00133628865130535,0,0.000186001297129336,0,4.30884044532911,0,1.33081403072289,0,1.57036554569007,0,4.78115403132003,0,8.78029093175139e-05,0,0.00014001370924581,0,0.000251825694694753
"565",565,0,4.92719034452045e-06,0,0.00126947421874008,0,0.00017670123227287,0,4.09339842306265,0,1.26427332918675,0,1.49184726840556,0,4.54209632975403,0,8.34127638516382e-05,0,0.000133013023783519,0,0.000239234409960015
"566",566,0,4.68083082729443e-06,0,0.00120600050780308,0,0.000167866170659226,0,3.88872850190952,0,1.20105966272741,0,1.41725490498529,0,4.31499151326633,0,7.92421256590563e-05,0,0.000126362372594343,0,0.000227272689462015
"567",567,0,4.44678928592971e-06,0,0.00114570048241292,0,0.000159472862126265,0,3.69429207681404,0,1.14100667959104,0,1.34639215973602,0,4.09924193760301,0,7.52800193761034e-05,0,0.000120044253964626,0,0.000215909054988914
"568",568,0,4.22444982163322e-06,0,0.00108841545829228,0,0.000151499219019952,0,3.50957747297334,0,1.08395634561149,0,1.27907255174922,0,3.89427984072286,0,7.15160184072983e-05,0,0.000114042041266395,0,0.000205113602239468
"569",569,0,4.01322733055156e-06,0,0.00103399468537766,0,0.000143924258068954,0,3.33409859932467,0,1.02975852833091,0,1.21511892416176,0,3.69956584868672,0,6.79402174869334e-05,0,0.000108339939203075,0,0.000194857922127495
"570",570,0,3.81256596402398e-06,0,0.00098229495110878,0,0.000136728045165506,0,3.16739366935844,0,0.978270601914366,0,1.15436297795367,0,3.51458755625239,0,6.45432066125867e-05,0,0.000102922942242921,0,0.00018511502602112
"571",571,0,3.62193766582279e-06,0,0.000933180203553341,0,0.000129891642907231,0,3.00902398589052,0,0.929357071818648,0,1.09664482905599,0,3.33885817843977,0,6.13160462819574e-05,0,9.77767951307752e-05,0,0.000175859274720064
"572",572,0,3.44084078253165e-06,0,0.000886521193375674,0,0.000123397060761869,0,2.85857278659599,0,0.882889218227716,0,1.04181258760319,0,3.17191526951778,0,5.82502439678595e-05,0,9.28879553742364e-05,0,0.000167066310984061
"573",573,0,3.26879874340506e-06,0,0.000842195133706891,0,0.000117227207723776,0,2.71564414726619,0,0.83874475731633,0,0.989721958223029,0,3.01331950604189,0,5.53377317694665e-05,0,8.82435576055246e-05,0,0.000158712995434858
"574",574,0,3.10535880623481e-06,0,0.000800085377021546,0,0.000111365847337587,0,2.57986193990288,0,0.796807519450513,0,0.940235860311877,0,2.86265353073979,0,5.25708451809932e-05,0,8.38313797252484e-05,0,0.000150777345663115
"575",575,0,2.95009086592307e-06,0,0.000760081108170469,0,0.000105797554970708,0,2.45086884290774,0,0.756967143477988,0,0.893224067296284,0,2.7195208542028,0,4.99423029219435e-05,0,7.9639810738986e-05,0,0.000143238478379959
"576",576,0,2.80258632262692e-06,0,0.000722077052761945,0,0.000100507677222172,0,2.32832540076235,0,0.719118786304088,0,0.848562863931469,0,2.58354481149266,0,4.74451877758464e-05,0,7.56578202020367e-05,0,0.000136076554460961
"577",577,0,2.66245700649557e-06,0,0.000685973200123848,0,9.54822933610638e-05,0,2.21190913072423,0,0.683162846988884,0,0.806134720734896,0,2.45436757091803,0,4.5072928387054e-05,0,7.18749291919348e-05,0,0.000129272726737913
"578",578,0,2.52933415617079e-06,0,0.000651674540117656,0,9.07081786930106e-05,0,2.10131367418802,0,0.64900470463944,0,0.765827984698151,0,2.33164919237213,0,4.28192819677013e-05,0,6.82811827323381e-05,0,0.000122809090401017
"579",579,0,2.40286744836225e-06,0,0.000619090813111773,0,8.617276975836e-05,0,1.99624799047862,0,0.616554469407468,0,0.727536585463244,0,2.21506673275352,0,4.06783178693163e-05,0,6.48671235957212e-05,0,0.000116668635880967
"580",580,0,2.28272407594414e-06,0,0.000588136272456184,0,8.1864131270442e-05,0,1.89643559095469,0,0.585726745937094,0,0.691159756190081,0,2.10431339611585,0,3.86444019758505e-05,0,6.16237674159351e-05,0,0.000110835204086918
"581",581,0,2.16858787214693e-06,0,0.000558729458833375,0,7.77709247069199e-05,0,1.80161381140696,0,0.55644040864024,0,0.656601768380577,0,1.99909772631005,0,3.67121818770579e-05,0,5.85425790451384e-05,0,0.000105293443882572
"582",582,0,2.06015847853959e-06,0,0.000530792985891706,0,7.38823784715739e-05,0,1.71153312083661,0,0.528618388208228,0,0.623771679961548,0,1.89914283999455,0,3.4876572783205e-05,0,5.56154500928814e-05,0,0.000100028771688444
"583",583,0,1.95715055461261e-06,0,0.000504253336597121,0,7.01882595479952e-05,0,1.62595646479478,0,0.502187468797816,0,0.592583095963471,0,1.80418569799482,0,3.31327441440448e-05,0,5.28346775882374e-05,0,9.50273331040216e-05
"584",584,0,1.85929302688198e-06,0,0.000479040669767265,0,6.66788465705955e-05,0,1.54465864155504,0,0.477078095357925,0,0.562953941165297,0,1.71397641309508,0,3.14761069368425e-05,0,5.01929437088255e-05,0,9.02759664488205e-05
"585",585,0,1.76632837553788e-06,0,0.000455088636278902,0,6.33449042420657e-05,0,1.46742570947729,0,0.453224190590029,0,0.534806244107032,0,1.62827759244033,0,2.99023015900004e-05,0,4.76832965233842e-05,0,8.57621681263795e-05
"586",586,0,1.67801195676098e-06,0,0.000432334204464957,0,6.01776590299624e-05,0,1.39405442400342,0,0.430562981060528,0,0.508065931901681,0,1.54686371281831,0,2.84071865105004e-05,0,4.5299131697215e-05,0,8.14740597200605e-05
"587",587,0,1.59411135892293e-06,0,0.000410717494241709,0,5.71687760784643e-05,0,1.32435170280325,0,0.409034832007501,0,0.482662635306597,0,1.4695205271774,0,2.69868271849754e-05,0,4.30341751123543e-05,0,7.74003567340575e-05
"588",588,0,1.51440579097679e-06,0,0.000390181619529623,0,5.43103372745411e-05,0,1.25813411766309,0,0.388583090407126,0,0.458529503541267,0,1.39604450081853,0,2.56374858257266e-05,0,4.08824663567366e-05,0,7.35303388973546e-05
"589",589,0,1.43868550142795e-06,0,0.000370672538553142,0,5.1594820410814e-05,0,1.19522741177993,0,0.36915393588677,0,0.435603028364204,0,1.3262422757776,0,2.43556115344403e-05,0,3.88383430388997e-05,0,6.98538219524869e-05
"590",590,0,1.36675122635655e-06,0,0.000352138911625485,0,4.90150793902733e-05,0,1.13546604119094,0,0.350696239092431,0,0.413822876945993,0,1.25993016198872,0,2.31378309577183e-05,0,3.68964258869547e-05,0,6.63611308548625e-05
"591",591,0,1.29841366503872e-06,0,0.000334531966044211,0,4.65643254207597e-05,0,1.07869273913139,0,0.33316142713781,0,0.393131733098694,0,1.19693365388928,0,2.19809394098323e-05,0,3.5051604592607e-05,0,6.30430743121194e-05
"592",592,0,1.23349298178679e-06,0,0.000317805367742,0,4.42361091497217e-05,0,1.02475810217482,0,0.316503355780919,0,0.373475146443759,0,1.13708697119482,0,2.08818924393407e-05,0,3.32990243629767e-05,0,5.98909205965134e-05
"593",593,0,1.17181833269745e-06,0,0.0003019150993549,0,4.20243036922356e-05,0,0.97352019706608,0,0.300678187991873,0,0.354801389121571,0,1.08023262263508,0,1.98377978173737e-05,0,3.16340731448278e-05,0,5.68963745666878e-05
"594",594,0,1.11322741606258e-06,0,0.000286819344387155,0,3.99230885076238e-05,0,0.924844187212776,0,0.28564427859228,0,0.337061319665493,0,1.02622099150333,0,1.8845907926505e-05,0,3.00523694875864e-05,0,5.40515558383534e-05
"595",595,0,1.05756604525945e-06,0,0.000272478377167797,0,3.79269340822426e-05,0,0.878601977852137,0,0.271362064662666,0,0.320208253682218,0,0.974909941928159,0,1.79036125301798e-05,0,2.85497510132071e-05,0,5.13489780464357e-05
"596",596,0,1.00468774299647e-06,0,0.000258854458309408,0,3.60305873781305e-05,0,0.83467187895953,0,0.257793961429532,0,0.304197840998107,0,0.926164444831751,0,1.70084319036708e-05,0,2.71222634625467e-05,0,4.87815291441139e-05
"597",597,0,9.54453355846651e-07,0,0.000245911735393937,0,3.4229058009224e-05,0,0.792938285011554,0,0.244904263358056,0,0.288987948948202,0,0.879856222590163,0,1.61580103084872e-05,0,2.57661502894194e-05,0,4.63424526869082e-05
"598",598,0,9.06730688054318e-07,0,0.00023361614862424,0,3.25176051087628e-05,0,0.753291370760976,0,0.232659050190153,0,0.274538551500792,0,0.835863411460655,0,1.53501097930629e-05,0,2.44778427749484e-05,0,4.40253300525628e-05
"599",599,0,8.61394153651603e-07,0,0.000221935341193028,0,3.08917248533246e-05,0,0.715626802222927,0,0.221026097680645,0,0.260811623925752,0,0.794070240887623,0,1.45826043034097e-05,0,2.3253950636201e-05,0,4.18240635499347e-05
"600",600,0,8.18324445969022e-07,0,0.000210838574133377,0,2.93471386106584e-05,0,0.679845462111781,0,0.209974792796613,0,0.247771042729464,0,0.754366728843241,0,1.38534740882392e-05,0,2.2091253104391e-05,0,3.97328603724379e-05
"601",601,0,7.77408223670571e-07,0,0.000200296645426708,0,2.78797816801255e-05,0,0.645853189006192,0,0.199476053156782,0,0.235382490592991,0,0.716648392401079,0,1.31608003838273e-05,0,2.09866904491714e-05,0,3.7746217353816e-05
"602",602,0,7.38537812487043e-07,0,0.000190281813155373,0,2.64857925961192e-05,0,0.613560529555882,0,0.189502250498943,0,0.223613366063342,0,0.680815972781025,0,1.25027603646359e-05,0,1.99373559267128e-05,0,3.58589064861252e-05
"603",603,0,7.01610921862691e-07,0,0.000180767722497604,0,2.51615029663132e-05,0,0.582882503078088,0,0.180027137973996,0,0.212432697760175,0,0.646775174141974,0,1.18776223464041e-05,0,1.89404881303772e-05,0,3.4065961161819e-05
"604",604,0,6.66530375769556e-07,0,0.000171729336372724,0,2.39034278179976e-05,0,0.553738377924184,0,0.171025781075296,0,0.201811062872166,0,0.614436415434875,0,1.12837412290839e-05,0,1.79934637238583e-05,0,3.2362663103728e-05
"605",605,0,6.33203856981078e-07,0,0.000163142869554088,0,2.27082564270977e-05,0,0.526051459027974,0,0.162474492021531,0,0.191720509728558,0,0.583714594663132,0,1.07195541676297e-05,0,1.70937905376654e-05,0,3.07445299485416e-05
"606",606,0,6.01543664132024e-07,0,0.000154985726076383,0,2.15728436057428e-05,0,0.499748886076576,0,0.154350767420455,0,0.18213448424213,0,0.554528864929975,0,1.01835764592482e-05,0,1.62391010107822e-05,0,2.92073034511145e-05
"607",607,0,5.71466480925423e-07,0,0.000147236439772564,0,2.04942014254557e-05,0,0.474761441772747,0,0.146633229049432,0,0.173027760030023,0,0.526802421683476,0,9.67439763628582e-06,0,1.5427145960243e-05,0,2.77469382785588e-05
"608",608,0,5.42893156879152e-07,0,0.000139874617783936,0,1.94694913541829e-05,0,0.45102336968411,0,0.139301567596961,0,0.164376372028522,0,0.500462300599302,0,9.19067775447153e-06,0,1.46557886622309e-05,0,2.63595913646309e-05
"609",609,0,5.15748499035194e-07,0,0.000132880886894739,0,1.84960167864737e-05,0,0.428472201199904,0,0.132336489217113,0,0.156157553427096,0,0.475439185569337,0,8.73114386674795e-06,0,1.39229992291194e-05,0,2.50416117963993e-05
"610",610,0,4.89961074083435e-07,0,0.000126236842550002,0,1.75712159471501e-05,0,0.407048591139909,0,0.125719664756257,0,0.148349675755741,0,0.45166722629087,0,8.29458667341056e-06,0,1.32268492676634e-05,0,2.37895312065794e-05
"611",611,0,4.65463020379263e-07,0,0.000119925000422502,0,1.66926551497926e-05,0,0.386696161582913,0,0.119433681518444,0,0.140932191967954,0,0.429083864976327,0,7.87985733974003e-06,0,1.25655068042802e-05,0,2.26000546462504e-05
"612",612,0,4.421898693603e-07,0,0.000113928750401377,0,1.58580223923029e-05,0,0.367361353503768,0,0.113461997442522,0,0.133885582369556,0,0.407629671727511,0,7.48586447275303e-06,0,1.19372314640662e-05,0,2.14700519139379e-05
"613",613,0,4.20080375892285e-07,0,0.000108232312881308,0,1.50651212726878e-05,0,0.348993285828579,0,0.107788897570396,0,0.127191303251079,0,0.387248188141135,0,7.11157124911538e-06,0,1.13403698908629e-05,0,2.0396549318241e-05
"614",614,0,3.99076357097671e-07,0,0.000102820697237243,0,1.43118652090534e-05,0,0.33154362153715,0,0.102399452691876,0,0.120831738088525,0,0.367885778734078,0,6.75599268665961e-06,0,1.07733513963197e-05,0,1.93767218523289e-05
"615",615,0,3.79122539242787e-07,0,9.76796623753805e-05,0,1.35962719486007e-05,0,0.314966440460293,0,0.0972794800572822,0,0.114790151184098,0,0.349491489797374,0,6.41819305232663e-06,0,1.02346838265038e-05,0,1.84078857597125e-05
"616",616,0,3.60166412280648e-07,0,9.27956792566115e-05,0,1.29164583511707e-05,0,0.299218118437278,0,0.0924155060544181,0,0.109050643624893,0,0.332016915307506,0,6.0972833997103e-06,0,9.72294963517857e-06,0,1.74874914717269e-05
"617",617,0,3.42158091666615e-07,0,8.81558952937809e-05,0,1.22706354336122e-05,0,0.284257212515414,0,0.0877947307516972,0,0.103598111443649,0,0.31541606954213,0,5.79241922972478e-06,0,9.23680215341964e-06,0,1.66131168981405e-05
"618",618,0,3.25050187083285e-07,0,8.37481005290919e-05,0,1.16571036619315e-05,0,0.270044351889644,0,0.0834049942141123,0,0.0984182058714664,0,0.299645266065024,0,5.50279826823854e-06,0,8.77496204574866e-06,0,1.57824610532335e-05
"619",619,0,3.0879767772912e-07,0,7.95606955026373e-05,0,1.1074248478835e-05,0,0.256542134295161,0,0.0792347445034067,0,0.093497295577893,0,0.284663002761773,0,5.22765835482662e-06,0,8.33621394346123e-06,0,1.49933380005718e-05
"620",620,0,2.93357793842664e-07,0,7.55826607275054e-05,0,1.05205360548932e-05,0,0.243715027580403,0,0.0752730072782364,0,0.0888224307989984,0,0.270429852623684,0,4.96627543708528e-06,0,7.91940324628817e-06,0,1.42436711005432e-05
"621",621,0,2.78689904150531e-07,0,7.18035276911301e-05,0,9.99450925214856e-06,0,0.231529276201383,0,0.0715093569143246,0,0.0843813092590485,0,0.2569083599925,0,4.71796166523102e-06,0,7.52343308397376e-06,0,1.35314875455161e-05
"622",622,0,2.64755408943005e-07,0,6.82133513065736e-05,0,9.49478378954113e-06,0,0.219952812391314,0,0.0679338890686083,0,0.080162243796096,0,0.244062941992875,0,4.48206358196947e-06,0,7.14726142977507e-06,0,1.28549131682403e-05
"623",623,0,2.51517638495854e-07,0,6.4802683741245e-05,0,9.02004460006407e-06,0,0.208955171771748,0,0.0645371946151779,0,0.0761541316062912,0,0.231859794893231,0,4.257960402871e-06,0,6.78989835828632e-06,0,1.22121675098282e-05
"624",624,0,2.38941756571062e-07,0,6.15625495541827e-05,0,8.56904237006087e-06,0,0.198507413183161,0,0.061310334884419,0,0.0723464250259767,0,0.22026680514857,0,4.04506238272745e-06,0,6.450403440372e-06,0,1.16015591343368e-05
"625",625,0,2.26994668742509e-07,0,5.84844220764736e-05,0,8.14059025155783e-06,0,0.188582042524003,0,0.0582448181401981,0,0.0687291037746778,0,0.209253464891141,0,3.84280926359107e-06,0,6.1278832683534e-06,0,1.102148117762e-05
"626",626,0,2.15644935305383e-07,0,5.55602009726499e-05,0,7.73356073897994e-06,0,0.179152940397803,0,0.0553325772331882,0,0.0652926485859439,0,0.198790791646584,0,3.65066880041152e-06,0,5.82148910493573e-06,0,1.0470407118739e-05
"627",627,0,2.04862688540114e-07,0,5.27821909240174e-05,0,7.34688270203094e-06,0,0.170195293377913,0,0.0525659483715288,0,0.0620280161566467,0,0.188851252064255,0,3.46813536039094e-06,0,5.53041464968894e-06,0,9.94688676280204e-06
"628",628,0,1.94619554113108e-07,0,5.01430813778165e-05,0,6.97953856692939e-06,0,0.161685528709017,0,0.0499376509529523,0,0.0589266153488144,0,0.179408689461042,0,3.2947285923714e-06,0,5.2538939172045e-06,0,9.44954242466194e-06
